date,time,id,m_20,m_25,f_20,f_25
20211030,6,11545,5804.7607,10096.0343,6757.732,9816.1534
20211030,6,11560,10406.0389,17867.8387,13323.4544,19990.5554
20211030,6,11590,14526.0011,19740.9308,18268.3624,19063.6604
20211030,6,11620,21238.6001,35748.6472,26330.9112,33186.513
20211030,6,11650,12258.9849,14698.3604,14429.6,16336.2576
20211030,6,11680,16864.3358,21710.7805,21852.2126,25460.5129
20211030,6,11710,17979.9601,24599.1517,22096.4823,28448.2783
20211030,6,11740,12890.5432,16961.6535,15391.8856,18356.731
20211030,7,11110,8489.726,8955.4922,10328.8696,8676.1138
20211030,7,11140,5912.6585,7651.5846,8050.3771,8101.7936
20211030,7,11170,7897.6545,10757.1609,9732.2559,12356.5809
20211030,7,11200,10869.7605,13824.8976,13738.5836,14359.0636
20211030,7,11215,13632.7977,17394.184,17934.6648,19209.9465
20211030,7,11230,14856.6968,15735.9959,21249.9546,15368.5582
20211030,7,11260,10215.2597,13476.7847,11726.6169,14721.4713
20211030,7,11290,15863.2592,15990.6824,21775.857,16176.2434
20211030,7,11305,8929.9249,10422.7374,11935.9546,10941.6723
20211030,7,11320,7910.08,9351.8208,9369.1119,9847.2796
20211030,7,11350,18182.983,16028.7939,19600.0948,16193.5157
20211030,7,11380,12324.6546,15110.8498,15275.2911,17662.0185
20211030,7,11410,12438.0005,14654.5739,20116.759,16547.0154
20211030,7,11440,14035.5325,18195.4828,20550.4386,21916.2286
20211030,7,11470,9791.799,11398.4362,11294.6621,12209.3714
20211030,7,11500,13569.6295,21631.3258,18060.4587,26231.7715
20211030,7,11530,9005.4312,14090.7361,11738.802,14436.5468
20211030,7,11545,5755.6598,10085.195,6712.9574,9801.1552
20211030,7,11560,10463.3349,18086.6243,13461.6309,20176.6485
20211030,7,11590,14563.209,19840.7328,18223.2127,19091.0836
20211030,7,11620,21017.1619,35109.2708,26103.445,32748.8614
20211030,7,11650,12654.8623,15323.5661,15147.4362,17093.6234
20211030,7,11680,17440.6717,22578.0413,22727.461,26258.928
20211030,7,11710,18032.9181,24777.8355,22162.4168,28450.8065
20211030,7,11740,12909.9611,16832.8555,15285.9519,18208.9937
20211030,8,11110,8665.9191,9373.3518,10770.0165,9234.6612
20211030,8,11140,6176.2233,8282.1717,8445.354,8674.0106
20211030,8,11170,8122.0753,11028.7805,9972.4457,12940.2667
20211030,8,11200,11050.4541,14378.7979,14180.7962,14840.2661
20211030,8,11215,13663.0676,17218.0976,17557.5092,18941.0315
20211030,8,11230,14674.9812,15483.5276,21005.368,15081.0704
20211030,8,11260,10023.9641,13226.1408,11574.184,14395.027
20211030,8,11290,15621.6487,15848.7944,21678.0657,15960.8334
20211030,8,11305,8782.0283,10125.8206,11706.1666,10690.8691
20211030,8,11320,7855.5346,9308.246,9121.2097,9633.4929
20211030,8,11350,17970.8949,15983.2903,19444.2323,16118.3834
20211030,8,11380,12208.2267,14901.7973,14898.9235,17203.6394
20211030,8,11410,12365.2152,14463.7119,20224.4761,16597.3621
20211030,8,11440,14063.7548,18200.8682,20785.2046,22027.4406
20211030,8,11470,9809.0691,11381.0007,11262.1182,12147.3646
20211030,8,11500,13408.3402,21339.3503,17959.4976,25886.6529
20211030,8,11530,9037.7363,14035.7668,11772.988,14406.5767
20211030,8,11545,5767.966,10184.4911,6607.9446,9783.9639
20211030,8,11560,10710.318,18513.3925,13845.9686,20729.5879
20211030,8,11590,14605.5571,19884.1998,18494.5388,19343.1979
20211030,8,11620,20716.5041,34316.2435,25430.7127,31863.2994
20211030,8,11650,13235.0559,16327.651,16748.3973,18788.8545
20211030,8,11680,18444.8805,24006.6594,24989.4735,28698.9658
20211030,8,11710,18257.5061,25125.4558,22738.0986,28753.2123
20211030,8,11740,12752.0419,16596.5511,14968.6363,17868.9262
20211030,9,11110,9105.3735,9729.7057,11474.9868,9772.359
20211030,9,11140,6370.7334,8900.4108,9172.8496,9485.3429
20211030,9,11170,8302.4289,11336.3524,10211.5485,13174.6404
20211030,9,11200,11212.245,14559.7193,14109.2454,14967.9284
20211030,9,11215,13607.5811,16988.8702,17448.5241,18399.1417
20211030,9,11230,14498.7828,15334.4748,20380.1602,14738.2761
20211030,9,11260,9848.19,12824.8506,11016.1411,13719.236
20211030,9,11290,15448.1069,15537.7659,21237.0871,15565.9556
20211030,9,11305,8629.3995,9907.1976,11370.0498,10234.0967
20211030,9,11320,7657.1617,8969.4766,8755.467,9252.7712
20211030,9,11350,18015.6735,16074.5374,19403.1958,16005.7036
20211030,9,11380,12010.8347,14612.8078,14452.0493,16629.2401
20211030,9,11410,12339.7973,14374.9914,20086.0456,16686.6002
20211030,9,11440,14222.8899,18293.9988,21389.8679,22456.2065
20211030,9,11470,9789.8279,11416.7092,11271.1834,12400.5683
20211030,9,11500,13457.2903,21098.8706,17805.558,25269.6353
20211030,9,11530,9005.5112,13954.9131,11544.0648,14202.0125
20211030,9,11545,5804.6758,10054.2571,6498.1695,9577.4484
20211030,9,11560,11005.674,18705.5581,14097.8055,20840.2424
20211030,9,11590,14569.5971,19646.4332,18285.029,18963.6276
20211030,9,11620,20261.2402,33411.2609,24600.8869,30621.8303
20211030,9,11650,14054.4059,17944.8243,19112.5306,21559.9669
20211030,9,11680,19734.8032,26217.6028,28397.1535,32707.0536
20211030,9,11710,18488.177,25682.4555,23523.4755,29147.5684
20211030,9,11740,12615.8029,16272.3277,14688.8009,17526.6583
20211030,10,11110,9568.766,10331.4611,12309.1472,10887.2735
20211030,10,11140,6888.4105,9377.6777,9957.1589,10380.5802
20211030,10,11170,8627.7315,11789.987,10934.5497,13667.3747
20211030,10,11200,11306.7106,14896.7711,14348.0524,15301.3499
20211030,10,11215,13429.2139,16767.6512,17183.5571,18025.9286
20211030,10,11230,14394.5057,15059.895,19830.3073,14581.851
20211030,10,11260,9710.5256,12622.0838,10821.6405,13253.8419
20211030,10,11290,15256.5059,15288.8487,20738.152,15106.7097
20211030,10,11305,8405.5859,9590.9014,10991.1884,9989.3204
20211030,10,11320,7531.9873,8892.5551,8620.3006,8967.2892
20211030,10,11350,18028.607,15776.044,19024.7026,15551.7343
20211030,10,11380,11637.4898,14036.5769,14066.0598,16000.745
20211030,10,11410,12295.9186,14399.6288,19950.3051,16607.5386
20211030,10,11440,14627.7793,18989.4278,22569.6527,23425.4802
20211030,10,11470,9643.1141,11473.6324,11072.0547,12051.61
20211030,10,11500,13378.1892,20868.1512,17567.0234,24866.6739
20211030,10,11530,9085.0806,13925.3659,11647.1757,14100.711
20211030,10,11545,5739.3028,9918.0811,6480.9601,9227.785
20211030,10,11560,11450.6769,19442.4103,14773.3413,21334.922
20211030,10,11590,14471.9596,19377.9788,17958.1566,18544.8427
20211030,10,11620,19681.7792,32403.9504,23797.512,29722.1175
20211030,10,11650,14859.0685,18930.0825,20465.2593,23310.0612
20211030,10,11680,20796.8452,28225.488,30423.8152,35563.8721
20211030,10,11710,19108.8469,25932.4217,24219.0795,29567.2461
20211030,10,11740,12333.4117,16033.2175,14356.8689,16922.4658
20211030,11,11110,10238.1351,11261.2588,13727.3143,12636.3745
20211030,11,11140,7142.4773,10008.2438,10511.7791,11375.897
20211030,11,11170,9077.1478,12253.4336,11627.3081,14542.9555
20211030,11,11200,11467.9204,15224.8016,14810.0642,15919.7921
20211030,11,11215,13362.015,16797.8574,17238.4031,17875.8589
20211030,11,11230,14016.2894,14613.7294,19414.42,14107.2903
20211030,11,11260,9662.8822,12320.2229,10671.2709,12881.2482
20211030,11,11290,15087.2039,14932.9716,20187.1433,14730.8609
20211030,11,11305,8171.1611,9457.6717,10732.8276,9663.8371
20211030,11,11320,7454.9367,8643.8843,8373.15,8623.3752
20211030,11,11350,17763.2095,15626.9969,18708.7043,15282.5448
20211030,11,11380,11382.8335,13584.7587,13761.2973,15237.6185
20211030,11,11410,12362.2194,14261.609,19947.1895,16419.164
20211030,11,11440,15125.3942,19636.6561,23857.3052,24561.9756
20211030,11,11470,9598.6456,11730.7367,11039.1169,11843.9406
20211030,11,11500,13362.9113,20532.5657,17192.981,24309.8243
20211030,11,11530,9127.8876,13795.4808,11267.4959,13781.9022
20211030,11,11545,5680.9633,9806.7866,6400.7693,9172.6251
20211030,11,11560,11789.3635,19981.7859,15160.8655,21725.586
20211030,11,11590,14475.3545,18924.6566,17698.0493,18023.9746
20211030,11,11620,19181.8604,31498.8058,23050.3494,28550.4929
20211030,11,11650,15462.8266,20184.4235,21670.9435,24653.6543
20211030,11,11680,21870.11,29936.9578,32114.7819,38378.8503
20211030,11,11710,19620.9346,26580.4719,25046.3131,29745.4614
20211030,11,11740,12102.2136,15764.9975,14097.9915,16357.5131
20211030,12,11110,10975.6733,12421.6923,15850.9531,14909.8734
20211030,12,11140,7473.6286,10701.4061,11295.2734,12383.3249
20211030,12,11170,9743.6789,13123.308,12685.4294,15908.3908
20211030,12,11200,11843.7696,15443.2474,15326.9776,16380.0723
20211030,12,11215,13398.655,16661.7953,17158.7757,17747.808
20211030,12,11230,13793.3633,14399.236,18788.9942,13494.3925
20211030,12,11260,9418.8503,11986.0056,10199.4992,12099.0589
20211030,12,11290,14751.7979,14627.5642,19785.4762,14414.1019
20211030,12,11305,8075.5481,9227.2012,10423.2653,9367.6499
20211030,12,11320,7255.0961,8506.9152,7965.7811,8247.472
20211030,12,11350,17725.1183,15376.4421,18494.4263,14868.3627
20211030,12,11380,11125.4947,13097.2195,13256.4196,14623.4214
20211030,12,11410,12094.5366,14125.7231,19591.1371,16164.6992
20211030,12,11440,16231.1091,20624.385,26006.6742,26522.1885
20211030,12,11470,9622.8422,11656.4409,10717.5824,11426.1709
20211030,12,11500,13184.5079,20338.8004,16984.3307,23592.4431
20211030,12,11530,9143.5319,13535.7814,11160.1703,13698.2446
20211030,12,11545,5587.5304,9659.3779,6177.8272,8725.6845
20211030,12,11560,12186.5194,20207.6149,15645.1054,22618.5914
20211030,12,11590,14325.3505,18961.2165,17233.3012,17541.7823
20211030,12,11620,18742.5347,30718.1394,22487.8952,27457.0269
20211030,12,11650,15970.7842,20457.3388,22246.4151,25397.2544
20211030,12,11680,22815.9073,31368.1308,33944.4717,40402.109
20211030,12,11710,20048.3081,27037.7998,25987.7561,30279.5355
20211030,12,11740,11963.3564,15560.9541,13767.7258,15876.1764
20211030,13,11110,11879.7246,13624.5854,18068.7227,17535.0136
20211030,13,11140,7840.0462,11354.3194,12119.6307,13448.007
20211030,13,11170,10062.7723,13696.0913,13529.2087,17101.1969
20211030,13,11200,12064.1264,15627.9824,15863.3802,16662.2798
20211030,13,11215,13587.9059,16750.5722,17227.7153,17789.295
20211030,13,11230,13751.1102,14179.9148,18235.2713,13067.3957
20211030,13,11260,9284.6647,11626.7004,9810.6915,11573.1386
20211030,13,11290,14407.7322,14472.9752,19139.6782,13932.303
20211030,13,11305,8009.4412,9110.6374,10209.1726,8997.4465
20211030,13,11320,7151.0939,8281.6882,7758.5894,7780.6616
20211030,13,11350,17554.803,15095.2063,17890.3281,14461.2013
20211030,13,11380,10809.0975,12707.0639,12764.9658,13862.5859
20211030,13,11410,12199.4773,14221.895,19974.6055,16259.1324
20211030,13,11440,17051.0129,21834.3055,28134.2539,27945.8643
20211030,13,11470,9535.9168,11165.0316,10296.9609,10911.7761
20211030,13,11500,13010.2431,20018.818,16546.1497,22872.4712
20211030,13,11530,8859.7937,13372.3987,10714.7854,13090.1337
20211030,13,11545,5630.5738,9483.7206,6065.1067,8548.1847
20211030,13,11560,12522.1767,20621.9296,16217.5694,23437.6811
20211030,13,11590,14222.5646,18443.2123,16680.8784,16752.1941
20211030,13,11620,18465.4666,29901.4507,21899.7564,26192.2609
20211030,13,11650,16143.4486,21068.9546,22674.1609,25714.4584
20211030,13,11680,23526.675,32278.4892,35466.949,42073.2972
20211030,13,11710,20160.4779,27409.5116,26691.4394,30781.9086
20211030,13,11740,11828.8012,15237.837,13504.9745,15475.3348
20211030,14,11110,12521.4634,14693.4208,20024.5662,19344.7813
20211030,14,11140,8058.8002,11686.0527,12574.8272,14439.9711
20211030,14,11170,10284.2625,14321.9917,14475.0085,18315.0203
20211030,14,11200,12216.3402,15769.1812,16432.3164,17136.463
20211030,14,11215,13740.1406,16654.4414,17170.4922,17278.3508
20211030,14,11230,13379.5684,13889.9797,17576.3098,12714.6742
20211030,14,11260,8951.6937,11466.0041,9563.4562,11287.8876
20211030,14,11290,14260.2291,14251.0535,18659.8125,13383.0005
20211030,14,11305,7964.9829,9066.4994,9851.5565,8751.1565
20211030,14,11320,7143.7657,8016.9024,7628.3739,7639.1442
20211030,14,11350,17400.8248,14935.3472,17432.7578,14000.9313
20211030,14,11380,10748.4786,12401.9603,12313.8916,13411.1417
20211030,14,11410,12060.4252,14167.9074,20029.1962,16183.8932
20211030,14,11440,18070.794,22773.496,30055.066,29499.2547
20211030,14,11470,9377.5238,11125.5686,10056.2426,10478.4417
20211030,14,11500,13025.8761,19874.3005,16254.3674,22704.928
20211030,14,11530,8815.2914,13306.1885,10365.9393,12946.1586
20211030,14,11545,5524.0793,9392.823,5817.2155,8230.6041
20211030,14,11560,12751.1991,20961.9127,16719.2913,23753.6426
20211030,14,11590,14107.5326,18233.91,16259.6259,16233.7564
20211030,14,11620,18061.8325,29030.7701,21068.8976,25174.3582
20211030,14,11650,16186.4183,21215.9738,22810.3698,25905.9196
20211030,14,11680,24176.2888,32788.8722,36724.2716,42487.841
20211030,14,11710,20599.7506,27466.768,27428.7033,31177.5657
20211030,14,11740,11680.3162,14987.3823,13077.2828,15063.0913
20211030,15,11110,12950.6022,15592.6048,21219.2571,20504.4733
20211030,15,11140,8303.6264,12067.4216,13117.8599,15009.4963
20211030,15,11170,10549.1446,14876.477,15490.7,19253.9075
20211030,15,11200,12267.0015,16014.5174,16700.2693,17853.9217
20211030,15,11215,14101.2374,16686.95,17516.7061,17303.9299
20211030,15,11230,13284.8005,13524.6725,16968.2407,12235.4775
20211030,15,11260,8902.0684,11408.0118,9212.5674,11134.2999
20211030,15,11290,14143.6528,14025.2337,18359.7033,13136.0603
20211030,15,11305,7906.7751,8943.3485,9720.179,8607.2002
20211030,15,11320,7008.7119,7907.4151,7453.9738,7398.914
20211030,15,11350,17230.2945,14949.0788,17288.3908,13674.8459
20211030,15,11380,10609.9304,12220.6299,11947.8424,13254.1331
20211030,15,11410,12131.0291,14124.8706,19911.6574,15972.767
20211030,15,11440,18924.1133,23586.5348,31660.3325,31065.4307
20211030,15,11470,9335.7596,11013.05,9828.8653,10142.7658
20211030,15,11500,12758.6089,19584.6031,15781.104,22347.7031
20211030,15,11530,8769.002,13016.5633,10394.8171,12553.8737
20211030,15,11545,5527.6762,9305.9038,5729.8113,7993.7353
20211030,15,11560,13000.3112,21323.9224,17251.2067,24354.575
20211030,15,11590,13829.1588,17973.3135,15934.3136,15892.0961
20211030,15,11620,17856.8395,28692.6722,20680.4137,24817.442
20211030,15,11650,16307.5961,21201.2061,22388.4915,25201.6173
20211030,15,11680,24171.8524,32971.3421,36909.203,42066.5809
20211030,15,11710,21152.4645,27818.5193,27930.887,31429.9378
20211030,15,11740,11715.9379,14708.1307,12862.0309,14661.5879
20211030,16,11110,12989.5566,15862.1485,21304.8144,20517.9515
20211030,16,11140,8437.068,12193.0972,13517.9731,15356.4306
20211030,16,11170,11516.5113,15849.2744,16694.9363,20401.1847
20211030,16,11200,12326.9943,16109.6652,17046.1952,18108.8344
20211030,16,11215,14276.7248,16970.6737,17892.2162,17769.2559
20211030,16,11230,13106.8864,13338.2518,16662.9281,12087.816
20211030,16,11260,8840.6908,11252.6825,9259.2594,11097.9497
20211030,16,11290,13954.8454,13814.3477,18086.6277,12991.625
20211030,16,11305,7932.016,8927.0571,9728.3502,8536.03
20211030,16,11320,6951.9227,7876.4362,7243.859,7328.697
20211030,16,11350,17076.6569,14819.2323,16972.6525,13542.6176
20211030,16,11380,10456.5114,12299.6182,11749.1576,13110.9854
20211030,16,11410,12257.2861,14174.2252,19550.1848,16032.1096
20211030,16,11440,19767.5414,24439.2769,33295.0712,31786.8857
20211030,16,11470,9145.7277,10583.9203,9671.3874,9882.4197
20211030,16,11500,12576.1729,19443.8849,15443.1928,21732.9981
20211030,16,11530,8664.2278,13089.8084,10252.0836,12554.8213
20211030,16,11545,5511.5485,9287.3455,5570.5538,7926.1409
20211030,16,11560,12966.3312,21356.0402,17449.7491,24412.397
20211030,16,11590,13804.4138,18012.3978,15574.1186,15718.9908
20211030,16,11620,17853.6171,28582.9531,20359.6768,24681.4897
20211030,16,11650,16345.4751,21146.4515,22317.2993,24733.3886
20211030,16,11680,24219.8832,32764.3083,36605.8634,41136.6396
20211030,16,11710,21095.3291,27944.5827,28024.5019,31484.683
20211030,16,11740,11474.7014,14601.7383,12735.2658,14351.4245
20211030,17,11110,12739.1819,15766.9293,20979.1211,19905.2772
20211030,17,11140,8385.5416,12290.8333,13303.4044,15298.8941
20211030,17,11170,12131.9118,16996.9649,17857.0164,21186.3605
20211030,17,11200,12191.6959,15752.0611,16738.4239,17847.0771
20211030,17,11215,14860.9065,17598.163,18707.6405,18201.0847
20211030,17,11230,13044.1733,13287.3704,16728.9215,12343.6177
20211030,17,11260,8828.4467,11191.3997,9266.7617,11072.9463
20211030,17,11290,13765.5449,13880.083,18088.9481,13017.313
20211030,17,11305,8065.2846,9031.6705,9639.9421,8711.7074
20211030,17,11320,6770.3488,7858.054,7242.0398,7326.6253
20211030,17,11350,17046.6501,14791.0407,16649.3027,13412.0036
20211030,17,11380,10547.8119,12258.4221,11658.5935,13052.0367
20211030,17,11410,12245.7177,14028.8635,18997.5968,16023.1785
20211030,17,11440,20774.1327,25216.9362,34380.5969,32270.9787
20211030,17,11470,9112.4792,10400.1571,9538.214,9820.7359
20211030,17,11500,12654.0764,19188.0737,15349.5963,21585.4604
20211030,17,11530,8631.029,13016.3899,10048.6713,12474.7556
20211030,17,11545,5560.0394,9118.4323,5749.5735,8049.7935
20211030,17,11560,12792.4543,21235.4435,17667.2881,24254.5559
20211030,17,11590,13736.3178,18026.9801,15411.205,15785.5839
20211030,17,11620,17915.7503,28668.0429,20386.6268,25072.3361
20211030,17,11650,16071.7122,20843.0687,21646.3946,23738.9072
20211030,17,11680,24139.0247,32297.8151,35807.3386,39920.9205
20211030,17,11710,20851.7005,27526.5786,27872.8127,31515.5881
20211030,17,11740,11477.2642,14809.2706,12745.7858,14432.7739
20211030,18,11110,12290.0239,15235.0971,19752.4105,18512.8693
20211030,18,11140,8082.9314,11889.7818,12942.3227,14558.8818
20211030,18,11170,12776.6157,17911.5211,18638.4025,21978.7225
20211030,18,11200,12088.1275,15121.7411,15959.1386,16993.9171
20211030,18,11215,15355.1295,17883.1252,19129.8608,18430.981
20211030,18,11230,13049.5848,13378.4179,17065.0138,12392.3405
20211030,18,11260,8940.5904,11469.8066,9397.2694,11616.9714
20211030,18,11290,13722.3546,13859.1655,18100.0635,13170.1668
20211030,18,11305,8173.7213,9307.0381,9817.573,8836.3252
20211030,18,11320,6814.8808,7867.5211,7234.0098,7404.4875
20211030,18,11350,16981.2072,14875.8356,16687.7952,13723.2551
20211030,18,11380,10414.0749,12432.6949,11801.5808,13333.0836
20211030,18,11410,12602.5473,14226.9748,18885.2761,15823.6714
20211030,18,11440,21589.4863,26076.6037,34894.0263,32624.1544
20211030,18,11470,8933.3325,10386.9566,9512.498,9849.0126
20211030,18,11500,12575.6156,19297.7243,15525.499,21692.2618
20211030,18,11530,8520.2253,13079.1328,10139.3346,12597.7164
20211030,18,11545,5201.1249,8885.27,5509.0097,7865.92
20211030,18,11560,12549.8751,20716.3543,17051.9095,23589.4529
20211030,18,11590,13510.1213,17927.2872,15192.9339,15917.3832
20211030,18,11620,18123.6077,29259.0078,20865.3541,25810.4469
20211030,18,11650,16045.7898,20247.0977,20498.0377,22069.8747
20211030,18,11680,23439.7359,31625.8995,34723.8323,38811.5967
20211030,18,11710,20883.0937,27031.9192,27544.0142,31344.2611
20211030,18,11740,11579.2786,14777.7563,12814.2081,14625.4213
20211030,19,11110,11868.2066,14593.6042,18226.3446,16797.7742
20211030,19,11140,7602.4406,11311.2171,12174.1809,13580.3649
20211030,19,11170,13098.753,18648.5427,18848.854,22241.2204
20211030,19,11200,11655.3891,14570.2615,15292.3189,16084.3495
20211030,19,11215,15464.1812,18184.9712,19490.9744,18731.5124
20211030,19,11230,13224.8882,13592.2052,17382.1488,12685.6389
20211030,19,11260,8995.5905,11664.5868,9542.206,12089.0197
20211030,19,11290,13934.7122,13963.3155,18452.9544,13548.0043
20211030,19,11305,8384.367,9660.2007,10095.3096,9156.4151
20211030,19,11320,6811.8742,8008.6706,7253.0902,7810.3487
20211030,19,11350,17123.5177,15027.7823,17150.3135,14131.6238
20211030,19,11380,10622.5976,12727.6538,12174.3242,13860.4959
20211030,19,11410,12840.7098,14123.061,18866.0827,15924.1339
20211030,19,11440,21523.0099,26072.9436,34322.4851,31969.8469
20211030,19,11470,9024.787,10416.4898,9562.4153,9977.2587
20211030,19,11500,12684.5565,19498.0873,15543.6011,22209.3363
20211030,19,11530,8476.4518,13056.8128,10265.0637,12824.1675
20211030,19,11545,5199.7406,8865.3146,5510.1215,8101.487
20211030,19,11560,12099.2351,20343.7712,16609.0519,22903.4189
20211030,19,11590,13403.1589,18072.8019,15227.4887,16154.9628
20211030,19,11620,18421.9036,29867.6987,21381.1433,26516.0894
20211030,19,11650,15610.5153,19649.3841,19851.8328,21010.4956
20211030,19,11680,22876.9396,30398.9873,33396.9627,36794.0051
20211030,19,11710,20627.7472,26693.4474,26831.3615,30778.1051
20211030,19,11740,11635.5867,14886.0743,12957.5156,14973.4247
20211030,20,11110,11429.0958,13497.4059,16344.86,14779.2902
20211030,20,11140,7301.5112,10359.0779,11287.735,12500.446
20211030,20,11170,12749.8451,18265.2609,17822.5581,21445.3579
20211030,20,11200,11630.7153,14453.1323,14986.4947,15757.5305
20211030,20,11215,15492.2091,18289.8296,19809.0319,18917.852
20211030,20,11230,13433.6289,13923.5054,17968.3813,13059.8154
20211030,20,11260,9059.5835,11935.8792,10054.6784,12531.8166
20211030,20,11290,14297.4224,14348.8862,19095.9226,14074.8236
20211030,20,11305,8514.8836,9969.5687,10513.6717,9446.4342
20211030,20,11320,6892.8253,8190.2811,7560.8835,8055.2089
20211030,20,11350,17421.5145,15166.0838,17324.1153,14445.9376
20211030,20,11380,10716.4224,13156.2471,12671.7989,14550.903
20211030,20,11410,12792.7733,14356.3469,18869.839,15966.1305
20211030,20,11440,20904.0416,25363.121,32771.7834,30561.6028
20211030,20,11470,9093.2502,10503.0921,9775.6103,10164.4836
20211030,20,11500,12761.5791,19857.1844,15993.2642,22904.58
20211030,20,11530,8524.8792,13299.7068,10610.5905,13181.4072
20211030,20,11545,5203.0291,8901.2567,5716.8545,8421.2628
20211030,20,11560,12064.9954,19961.8861,16062.2562,22308.5449
20211030,20,11590,13685.5952,18284.4858,15673.8226,16851.7904
20211030,20,11620,18929.5407,31024.0236,22103.3779,27675.6688
20211030,20,11650,15290.1115,19092.9688,19496.8003,20390.4208
20211030,20,11680,21988.7535,29023.5581,30955.0828,34161.5858
20211030,20,11710,19999.3877,26125.8452,25565.9243,30048.2377
20211030,20,11740,11926.1759,15165.8111,13220.2547,15672.4704
20211030,21,11110,10484.2958,12154.9558,14097.4165,12671.4759
20211030,21,11140,7025.9546,9690.4276,10320.0279,11168.9556
20211030,21,11170,12020.3531,17159.9998,16228.9796,19597.699
20211030,21,11200,11477.6792,14232.0888,14457.7455,15290.7064
20211030,21,11215,15318.8687,18368.3116,19800.3346,19144.7744
20211030,21,11230,13725.9967,14462.0172,18871.4061,13792.3642
20211030,21,11260,9369.058,12370.347,10428.6356,13210.0957
20211030,21,11290,14702.4479,14924.4841,19859.7857,14823.8568
20211030,21,11305,8808.1543,10246.1238,10819.9178,9860.1326
20211030,21,11320,7117.1618,8408.0414,8034.9437,8421.651
20211030,21,11350,17499.222,15371.8972,17828.155,14947.9041
20211030,21,11380,11121.9555,13807.5467,13317.7015,15380.6901
20211030,21,11410,12558.387,14099.8914,18997.3165,16039.1927
20211030,21,11440,19457.6526,23887.435,29918.4107,28092.6584
20211030,21,11470,9394.1755,10722.1766,10268.9229,10773.8284
20211030,21,11500,12883.7028,20077.9333,16342.4238,23648.8768
20211030,21,11530,8893.47,13819.9481,11303.0806,13791.1456
20211030,21,11545,5312.5398,9293.2063,5927.8273,8852.4458
20211030,21,11560,11707.2884,19504.9923,15461.2005,21599.0646
20211030,21,11590,14013.7403,18500.6193,16318.9409,17552.4968
20211030,21,11620,19570.4753,32226.4843,23266.5103,28988.7914
20211030,21,11650,14984.503,18601.1718,18873.178,19463.4004
20211030,21,11680,20762.1944,26996.7983,27803.1381,31015.9467
20211030,21,11710,19038.4247,25167.0024,24067.7381,28706.0867
20211030,21,11740,12164.6335,15552.0407,13687.4868,16312.7738
20211030,22,11110,9234.8467,10078.6767,11568.5223,9908.6177
20211030,22,11140,6360.7626,8676.7995,8880.1438,9359.8673
20211030,22,11170,10861.5014,15149.1737,13188.7559,16532.7759
20211030,22,11200,11484.3984,14191.6656,14249.9454,14672.516
20211030,22,11215,14598.7393,18266.0106,18809.3761,19113.331
20211030,22,11230,14309.9125,15000.1405,19974.608,14601.2588
20211030,22,11260,9962.3261,12955.5273,11075.7861,13882.9011
20211030,22,11290,15138.5249,15608.0939,20742.3752,15545.4228
20211030,22,11305,9025.7465,10630.1288,11425.6546,10256.5846
20211030,22,11320,7646.934,8927.7736,8735.6238,9108.419
20211030,22,11350,17582.8461,15575.0877,18325.5078,15261.0904
20211030,22,11380,11537.5174,14445.4783,14229.761,16432.8467
20211030,22,11410,12174.1494,14201.291,19229.8854,16379.512
20211030,22,11440,16885.655,21184.637,24879.8092,24512.1916
20211030,22,11470,9492.1965,11201.2796,10826.9326,11436.2972
20211030,22,11500,13268.3945,20774.7352,17188.1457,24875.8753
20211030,22,11530,9311.4717,14162.9846,11976.4076,14290.8871
20211030,22,11545,5642.7452,9708.0344,6374.133,9375.9499
20211030,22,11560,11727.1842,19362.462,14890.8262,21039.1922
20211030,22,11590,14284.5698,19024.9514,17316.5751,18284.0138
20211030,22,11620,20230.1089,33659.3761,24665.6403,30631.1433
20211030,22,11650,14050.4674,17355.3484,17439.5126,18034.1063
20211030,22,11680,18868.0672,23845.1434,23667.7286,26734.4294
20211030,22,11710,18171.8431,24464.3101,22618.023,27543.8402
20211030,22,11740,12556.5985,15889.7292,14433.4799,16962.7138
20211030,23,11110,8836.7077,9282.4281,10470.0721,8971.5999
20211030,23,11140,5987.5501,8027.3682,8109.5592,8597.6767
20211030,23,11170,9094.0973,12861.2932,11017.6308,14167.0893
20211030,23,11200,10745.1839,13308.995,13226.389,13772.9242
20211030,23,11215,14110.2656,17872.4856,18358.2709,18907.9217
20211030,23,11230,14928.1517,15509.6568,20863.8577,14863.6107
20211030,23,11260,10126.9085,13351.1586,11451.8467,14474.1259
20211030,23,11290,15312.0015,15917.0653,21245.4224,15734.7778
20211030,23,11305,9198.4217,11034.6294,11981.8671,10733.5958
20211030,23,11320,7738.8217,9075.9159,8926.4864,9424.2435
20211030,23,11350,18071.151,16060.6391,19103.3899,15739.9071
20211030,23,11380,12190.1787,15253.8039,15040.185,17268.2583
20211030,23,11410,12163.9892,14212.955,19282.3705,16297.525
20211030,23,11440,15231.4029,19830.8506,22423.785,23336.5665
20211030,23,11470,9744.3504,11471.294,11224.626,11999.8359
20211030,23,11500,13255.5507,21104.437,17423.7261,25315.2436
20211030,23,11530,9042.8625,13914.5903,11545.658,14031.2343
20211030,23,11545,5683.7485,9892.5795,6656.8844,9496.5902
20211030,23,11560,10947.8445,18432.2208,13956.6345,20055.451
20211030,23,11590,14514.1776,19102.0957,17667.6129,18425.1152
