date,time,id,m_20,m_25,f_20,f_25
20211029,0,11200650,496.1321,715.3063,444.8999,663.4179
20211029,0,11215850,1039.9398,1647.4934,1285.7632,1898.0059
20211029,0,11215750,628.5077,1027.3449,870.1301,1395.0127
20211029,0,11215740,518.2119,843.6806,680.9653,1095.1557
20211029,0,11200790,686.5747,1010.8036,1145.353,1033.1125
20211029,0,11200720,531.6753,826.309,753.358,799.3205
20211029,0,11215730,1166.9824,1380.8755,1518.0262,1359.918
20211029,0,11260520,595.926,793.3669,752.3446,932.1575
20211029,0,11215780,509.3942,712.3633,669.4005,940.8402
20211029,0,11215847,933.5562,980.622,1230.5904,1092.0594
20211029,0,11215770,756.6742,1114.9877,889.7496,1217.9195
20211029,0,11215840,795.2298,932.6995,888.5436,971.4448
20211029,0,11215810,955.0937,898.445,1199.1918,994.1913
20211029,0,11215830,645.8,931.9524,749.8042,1055.9519
20211029,0,11230750,512.7051,520.6713,817.1369,633.3979
20211029,0,11215860,651.4688,724.5864,804.0114,944.2512
20211029,0,11230600,591.4374,813.8202,822.5491,993.244
20211029,0,11230570,499.0021,523.8009,660.5684,511.1157
20211029,0,11230536,1169.3459,1730.9577,1762.0471,1872.4292
20211029,0,11230560,1390.3958,1502.505,1689.8914,1423.8588
20211029,0,11230660,723.9973,815.9934,841.2967,902.5296
20211029,0,11230740,2240.9325,1603.2267,3745.8379,1487.3282
20211029,0,11230650,786.0247,1390.8665,1238.8028,1555.9795
20211029,0,11230730,1575.5009,1373.6283,2001.3112,1069.0027
20211029,0,11230705,610.7031,651.8019,715.1876,607.9625
20211029,0,11230720,1072.9287,997.0164,2041.3532,1076.8344
20211029,0,11350580,707.071,829.6638,904.2452,877.8696
20211029,0,11260575,664.2113,787.2874,709.0714,845.76
20211029,0,11260690,451.1715,538.5851,555.1284,624.1643
20211029,0,11260570,591.1959,795.1207,631.4944,866.2947
20211029,0,11260565,957.5634,1243.1519,1062.6621,1477.4914
20211029,0,11260550,356.6462,463.5042,395.9038,464.6515
20211029,0,11290760,683.3643,801.7005,915.8234,811.1775
20211029,0,11260600,550.441,738.045,627.9654,814.5643
20211029,0,11260680,842.5768,1095.1769,916.2658,1166.0632
20211029,0,11260590,752.8419,1371.2384,1131.0528,1846.7931
20211029,0,11260660,450.8551,528.3276,529.338,587.2162
20211029,0,11260620,836.9658,980.3249,943.1406,1198.2116
20211029,0,11260655,936.3897,1265.6995,1085.5103,1309.5792
20211029,0,11290725,705.6383,942.109,1378.6871,1099.0448
20211029,0,11290610,707.2587,870.45,838.5089,900.2962
20211029,0,11290525,697.6888,746.6712,781.6234,886.6645
20211029,0,11290600,2281.8525,1778.9732,2635.1655,1301.8302
20211029,0,11290575,1045.7889,1165.3653,2515.2159,1464.0008
20211029,0,11290590,364.7167,422.4814,527.4139,481.119
20211029,0,11290640,1320.4944,955.3687,1537.3067,675.7799
20211029,0,11290715,583.634,626.86,847.3915,680.4014
20211029,0,11290630,736.9073,652.1771,880.3621,761.7758
20211029,0,11290705,1545.8197,1703.2054,2180.7846,1577.5421
20211029,0,11290650,668.7571,565.4561,943.1866,639.5015
20211029,0,11290685,438.6101,393.8331,510.0976,464.3255
20211029,0,11305645,550.9404,609.1014,875.7213,669.2289
20211029,0,11305545,1028.3191,1282.0556,1452.4595,1376.6134
20211029,0,11305535,711.5013,860.8147,1193.3271,916.7228
20211029,0,11290780,219.5086,244.9728,274.2607,338.7224
20211029,0,11290770,349.6154,471.48,518.0223,520.143
20211029,0,11305534,725.0885,872.1613,847.5063,801.3315
20211029,0,11350570,691.0167,586.1674,685.3222,615.7437
20211029,0,11305590,749.9158,794.379,912.5947,883.8012
20211029,0,11305630,927.5547,1314.8106,1334.6524,1209.7138
20211029,0,11305575,577.8246,503.3868,700.1485,532.5262
20211029,0,11305620,528.3194,693.6512,845.1676,721.7926
20211029,0,11305600,435.4639,575.3068,656.7534,640.4461
20211029,0,11305610,754.5917,806.0555,761.1573,880.9704
20211029,0,11350560,1763.7843,1102.8407,1307.8834,791.8349
20211029,0,11320521,503.7139,583.6427,458.6223,512.5252
20211029,0,11305660,910.7991,1047.1373,1155.3032,1179.4071
20211029,0,11320515,507.6222,653.973,658.0063,746.8177
20211029,0,11320512,1151.713,1201.8333,1288.9012,1194.822
20211029,0,11320514,812.3662,879.724,981.1762,890.0446
20211029,0,11320670,473.347,634.3084,532.6678,746.329
20211029,0,11320710,704.639,691.3818,695.4819,789.8505
20211029,0,11320660,475.8078,521.3641,825.5997,662.7586
20211029,0,11320700,367.6904,419.8877,348.4386,362.4357
20211029,0,11320680,422.36,653.0697,586.5556,715.5612
20211029,0,11320690,674.2794,859.0676,705.9235,813.6337
20211029,0,11740620,656.7429,1340.8114,1072.8435,1662.2557
20211029,0,11350611,1449.1995,964.817,1326.7356,948.0826
20211029,0,11380650,342.4585,382.3032,339.5988,403.6623
20211029,0,11350700,530.7172,516.222,574.798,683.045
20211029,0,11350695,1271.4891,1568.291,1661.7253,1721.2039
20211029,0,11350624,520.3903,426.6907,532.2309,494.1542
20211029,0,11350621,724.2285,549.2807,899.3683,656.9954
20211029,0,11350670,586.039,568.1035,695.4343,632.5584
20211029,0,11350630,1278.7917,1111.6361,1300.7991,1362.0359
20211029,0,11350665,720.2708,612.0921,707.4354,671.2792
20211029,0,11380640,424.3556,440.8913,535.4605,481.2142
20211029,0,11380552,726.4026,895.1427,898.1266,971.2612
20211029,0,11560550,627.8592,1164.9386,862.1895,1301.7702
20211029,0,11350710,588.8644,613.2737,592.7669,732.023
20211029,0,11380551,780.3943,1067.0535,984.7883,1141.3414
20211029,0,11380510,1011.1242,1239.8481,1317.5627,1537.4824
20211029,0,11380530,810.5436,1080.9573,854.886,1239.2581
20211029,0,11470520,910.7079,1123.3587,870.4417,1367.7914
20211029,0,11380580,660.2123,874.8809,1030.6558,1188.8254
20211029,0,11380632,476.4229,567.7769,515.4114,630.2978
20211029,0,11380570,993.2607,1396.6728,1497.9135,1672.5637
20211029,0,11380631,762.4579,940.2838,819.0109,1062.4185
20211029,0,11380590,337.4305,406.7855,470.9462,404.3231
20211029,0,11380625,1249.4146,1467.8145,1535.736,1893.8629
20211029,0,11410720,1032.5323,1246.4609,1435.4016,1482.3824
20211029,0,11410615,1966.2038,2571.0087,2732.4139,2461.0949
20211029,0,11410585,2720.6664,2794.465,5864.9931,4096.9641
20211029,0,11410520,522.2014,464.0003,525.8831,459.8359
20211029,0,11380690,1538.6423,1432.6373,1860.4182,2144.8358
20211029,0,11410565,760.1569,1175.16,1574.8008,1430.8567
20211029,0,11470510,883.1869,709.3308,964.8325,815.0837
20211029,0,11410655,296.4155,328.248,361.687,362.2701
20211029,0,11410710,327.7928,368.7079,445.8873,469.5495
20211029,0,11410640,428.6125,504.873,627.192,568.4559
20211029,0,11410700,1016.5,968.9089,1568.9458,1082.571
20211029,0,11410660,469.5749,493.2266,556.3172,543.6182
20211029,0,11410690,260.5529,353.1964,395.6459,494.3784
20211029,0,11440740,908.0218,1301.9459,1337.6824,1493.0644
20211029,0,11440630,725.965,887.4334,910.5045,741.8968
20211029,0,11440555,478.584,629.0669,712.9039,890.2616
20211029,0,11440610,302.3989,462.0916,587.8968,630.5074
20211029,0,11440585,333.0655,467.9928,483.9643,668.6152
20211029,0,11440600,1238.6746,1367.0649,1987.5183,1424.1012
20211029,0,11440680,605.726,986.0509,923.8991,1328.9289
20211029,0,11440730,928.7771,1373.9974,1695.4065,2050.3312
20211029,0,11440660,2510.2581,2864.926,3724.4989,3559.5188
20211029,0,11440720,720.8132,974.7195,896.8814,1278.409
20211029,0,11440690,640.1572,1003.8829,1014.337,1216.4081
20211029,0,11440710,888.5692,1101.9966,1176.3226,1379.8816
20211029,0,11560540,1052.7908,1496.2255,1136.6016,1498.0066
20211029,0,11470560,342.1402,621.6272,462.6699,642.8047
20211029,0,11470650,967.6719,1399.3433,1322.7178,1358.3681
20211029,0,11470550,845.2577,737.4667,1012.9038,839.618
20211029,0,11470540,642.1655,724.4146,691.7824,745.5164
20211029,0,11470530,470.9065,697.1115,535.588,813.9889
20211029,0,11500611,927.4373,942.0581,1140.703,1134.6594
20211029,0,11470590,295.0091,395.4803,343.5334,452.335
20211029,0,11470640,1066.3344,1178.9145,1461.3241,1412.7705
20211029,0,11470580,392.1496,432.9242,364.5591,524.5916
20211029,0,11470630,364.8103,400.8599,461.7726,427.051
20211029,0,11470610,153.2301,174.2957,155.5234,164.2893
20211029,0,11470620,504.6648,465.0193,504.9029,466.9385
20211029,0,11500605,192.6754,400.1677,333.0184,509.632
20211029,0,11500540,1331.9402,2563.7968,1926.6631,3129.0405
20211029,0,11470670,466.3293,518.2887,565.659,512.3994
20211029,0,11500535,992.2712,1290.7805,1292.5445,1839.1263
20211029,0,11500510,578.9214,1074.7112,917.7782,1516.9412
20211029,0,11500530,483.1544,717.8735,553.4628,915.544
20211029,0,11500570,502.3643,727.2342,567.9099,830.8913
20211029,0,11500604,255.3043,389.7671,378.2313,550.763
20211029,0,11500560,453.3407,699.8668,701.6105,840.8452
20211029,0,11500603,1078.5059,2102.0207,1876.4475,3116.6226
20211029,0,11500590,869.6757,1569.6673,1253.2362,1782.2517
20211029,0,11500593,847.5381,1298.7983,1040.1968,1441.285
20211029,0,11530740,774.8541,1061.0028,904.0865,1062.0771
20211029,0,11530510,703.0461,951.1376,963.2585,1130.8511
20211029,0,11500641,328.0647,520.8603,398.9823,596.28
20211029,0,11500620,836.891,1187.0056,975.8379,1208.4193
20211029,0,11500615,772.8188,978.9676,1038.6421,1181.3107
20211029,0,11500640,540.0128,911.666,693.5398,934.0094
20211029,0,11560535,1225.4938,2782.9313,1978.1666,3188.9651
20211029,0,11530540,690.9028,1717.8607,936.2113,1431.3698
20211029,0,11530730,463.3534,641.0244,663.0925,666.3723
20211029,0,11530530,613.7214,1119.4656,780.6208,1135.0629
20211029,0,11530720,763.6593,772.5653,783.5414,725.7503
20211029,0,11530550,326.6912,548.8834,428.5021,615.0379
20211029,0,11530595,299.993,773.3642,421.861,680.5497
20211029,0,11560515,556.444,836.2627,741.2714,929.2778
20211029,0,11545610,1061.1377,1829.2921,1228.0465,1916.1615
20211029,0,11530750,744.369,816.5125,846.8387,916.8653
20211029,0,11545510,1336.2068,3122.2124,1608.8546,2649.6103
20211029,0,11530770,462.853,758.5438,680.2835,918.2977
20211029,0,11530790,594.9579,844.642,713.0023,854.1955
20211029,0,11545640,337.4811,566.9171,425.8955,551.0766
20211029,0,11545710,341.3555,503.4477,399.4889,474
20211029,0,11545630,661.1321,1202.8555,823.3391,1282.2152
20211029,0,11545700,296.4,529.6059,394.3698,551.2998
20211029,0,11545670,674.6286,1150.7566,961.1853,1192.6534
20211029,0,11545690,267.4779,314.4352,231.4271,316.8962
20211029,0,11650610,600.1182,631.8264,610.9621,767.0687
20211029,0,11560700,412.9259,514.8075,457.8617,570.6111
20211029,0,11560560,938.9317,1942.1312,1557.5546,2590.7045
20211029,0,11620525,654.8529,1182.8633,889.9728,1308.1831
20211029,0,11560620,693.5873,1152.8981,879.9618,1616.6554
20211029,0,11560690,468.4589,550.1555,510.926,593.7607
20211029,0,11560610,420.9493,867.6587,672.4511,1102.8665
20211029,0,11560680,655.8213,886.4613,811.3233,1074.9301
20211029,0,11560650,388.5129,589.0798,383.1017,635.2556
20211029,0,11560670,164.2611,210.7536,164.0564,179.203
20211029,0,11590680,564.7572,1034.7788,877.1937,1263.7422
20211029,0,11590550,456.6027,940.5132,711.2582,1143.0399
20211029,0,11740610,1057.5403,1463.8765,1338.8654,1913.1543
20211029,0,11560710,406.6248,723.0099,541.9668,699.9216
20211029,0,11590540,771.8156,957.8175,854.6365,1067.7986
20211029,0,11590510,2054.0097,3076.1937,2107.5253,2153.5095
20211029,0,11590530,3035.2211,2819.5537,3423.8018,2333.8408
20211029,0,11590670,466.1445,710.8975,625.9338,850.8627
20211029,0,11590560,821.7296,1143.368,962.4633,1464.6644
20211029,0,11590630,843.7362,960.0803,972.4816,1123.6211
20211029,0,11590620,728.3605,1645.9358,1303.6637,1961.7002
20211029,0,11590660,1573.0174,1964.5029,1982.6797,2058.7398
20211029,0,11590640,585.2305,737.2637,723.6944,826.6036
20211029,0,11590651,333.1955,566.0904,418.8775,596.0848
20211029,0,11620715,344.2986,270.6861,296.9625,310.9721
20211029,0,11620605,850.085,1546.3748,1207.8891,1772.6674
20211029,0,11620595,2325.075,4184.6959,3545.0888,4450.5627
20211029,0,11620565,661.9709,799.6767,769.9915,974.9652
20211029,0,11620545,342.5148,410.111,376.954,359.5509
20211029,0,11620585,1551.2707,2179.916,1992.9437,2161.0363
20211029,0,11650600,460.8244,605.626,592.1685,669.2905
20211029,0,11620630,1394.9615,1219.8514,955.2372,1272.1163
20211029,0,11620695,1563.2823,3439.7507,2405.1462,2934.553
20211029,0,11620625,985.3805,1985.5423,1447.616,2100.9976
20211029,0,11620685,1093.5163,1808.6314,1388.1604,1876.4912
20211029,0,11620645,1068.1807,2335.712,1438.7738,2046.5173
20211029,0,11620665,1043.3538,1878.6507,1111.7751,1262.0659
20211029,0,11650590,401.5729,475.0501,615.2282,616.0219
20211029,0,11620725,763.3139,1753.8461,1177.6307,1813.3984
20211029,0,11650520,751.4698,1222.3775,1080.3512,1432.5249
20211029,0,11650510,735.9189,877.7161,1058.5338,1047.8063
20211029,0,11620745,792.328,1057.6551,833.6589,858.3041
20211029,0,11620775,663.0804,895.0333,801.627,832.9413
20211029,0,11650540,698.5941,746.8087,861.2021,905.2002
20211029,0,11650581,671.9854,649.5232,800.9411,887.0983
20211029,0,11650531,795.637,681.2159,910.6418,889.7981
20211029,0,11650580,468.6211,462.9244,547.7045,402.9475
20211029,0,11650550,94.964,72.6044,94.124,56.8242
20211029,0,11650570,332.327,247.6285,337.1959,251.2573
20211029,0,11740600,1073.7472,1374.5726,1236.869,1543.9935
20211029,0,11650652,697.3036,1323.5814,734.4128,1235.1947
20211029,0,11680610,926.3436,931.8147,929.5588,828.2316
20211029,0,11650651,905.5978,1374.9179,1038.7763,1444.0224
20211029,0,11650621,644.6591,746.8468,834.9513,953.0787
20211029,0,11650620,732.4098,641.7521,622.6421,603.9558
20211029,0,11710532,396.5609,528.8102,472.2512,505.188
20211029,0,11680521,1286.7178,2143.7455,1806.0842,2319.7703
20211029,0,11680600,478.2315,337.3411,595.7325,388.2603
20211029,0,11680510,516.5412,711.8782,729.2604,894.0987
20211029,0,11680590,848.5576,1054.3335,930.0349,1384.1182
20211029,0,11680545,602.3167,718.1275,887.7674,925.4652
20211029,0,11680580,452.3355,671.6155,511.4925,708.4194
20211029,0,11710531,331.8311,492.2048,358.8127,387.4791
20211029,0,11680670,606.8863,586.6675,593.6809,517.0406
20211029,0,11680630,1088.429,922.2159,1111.5869,1131.5392
20211029,0,11680660,166.0703,223.8446,190.3849,233.1892
20211029,0,11680650,1090.384,1415.3272,1619.6975,1545.8304
20211029,0,11680656,536.0089,494.6457,858.6895,611.2633
20211029,0,11680720,482.7856,507.2749,592.2055,739.2013
20211029,0,11710520,810.5757,1236.5205,1246.9675,1687.345
20211029,0,11680700,1008.4036,1079.7275,1281.133,1429.0482
20211029,0,11710510,390.0309,525.9488,433.8666,521.1459
20211029,0,11680730,434.0528,538.509,436.6283,687.0381
20211029,0,11680750,422.1352,593.72,407.3958,652.7867
20211029,0,11710642,1095.9313,1580.198,1003.7166,2020.4677
20211029,0,11710570,1062.7783,1259.7506,1116.8864,1240.6921
20211029,0,11710566,543.9549,338.5977,527.0983,421.866
20211029,0,11710550,486.4319,625.2085,478.7093,529.9187
20211029,0,11710540,419.7565,449.522,369.3166,457.7025
20211029,0,11710562,1054.631,1601.875,1362.3672,2221.3783
20211029,0,11740590,330.9924,308.634,347.8568,312.3067
20211029,0,11710600,806.9011,1550.0843,1254.1554,2001.154
20211029,0,11710641,500.5615,927.0079,725.9559,1012.3628
20211029,0,11710590,465.7348,613.1269,657.8291,823.8604
20211029,0,11710632,793.1227,925.8736,848.5531,1055.6625
20211029,0,11710610,839.0683,1471.318,1067.5466,2028.7639
20211029,0,11710631,591.6503,768.2042,653.5028,892.0158
20211029,0,11740580,298.5048,438.2692,389.5598,543.9405
20211029,0,11710710,588.4552,656.8373,665.9572,700.4708
20211029,0,11710646,884.6372,1148.6498,1041.9457,1310.7616
20211029,0,11710690,446.7692,527.9199,640.2036,531.355
20211029,0,11710650,858.5268,1489.2981,1281.2172,1734.5425
20211029,0,11710680,683.8315,756.7045,897.2752,844.7694
20211029,0,11740520,780.5202,964.092,1099.0429,1138.1229
20211029,0,11740570,949.5496,1166.2841,1020.3554,1283.3459
20211029,0,11740515,1146.8487,1073.4259,1329.3922,1371.3711
20211029,0,11740560,421.9275,433.5536,377.3882,433.4553
20211029,0,11740530,698.4268,725.4997,785.0914,814.4062
20211029,0,11740550,524.2441,584.2446,679.8521,629.4426
20211029,0,11740700,709.5639,913.2456,854.4282,926.1725
20211029,0,11740650,627.422,1116.8186,824.8903,1341.5736
20211029,0,11740690,121.5545,126.6554,124.5863,112.1894
20211029,0,11740685,1512.6703,1995.9422,1760.8649,2168.432
20211029,0,11740660,836.2133,1144.1234,911.7139,1268.9197
20211029,0,11680740,395.2843,384.3257,414.0146,497.2645
20211029,0,11710580,762.4082,1447.723,1079.2336,1812.7951
20211029,0,11740540,376.6376,423.0811,398.4642,373.5025
20211029,0,11710647,729.7982,808.2148,764.9751,1003.5113
20211029,0,11710720,271.4806,333.9445,303.865,354.7964
20211029,0,11710670,633.1584,519.9907,864.1933,628.877
20211029,0,11710620,980.3742,1504.1856,1306.8441,1608.2711
20211029,0,11710561,524.6714,607.7129,599.7001,719.1863
20211029,0,11680655,754.7371,978.1739,1026.1703,999.3106
20211029,0,11680640,2471.6894,4299.6285,3384.9764,4805.9271
20211029,0,11680565,806.4445,986.132,1120.2593,1457.1161
20211029,0,11680531,753.8525,1415.1612,1216.802,1643.7655
20211029,0,11650660,941.3405,546.4199,391.4504,512.7275
20211029,0,11620575,1094.5618,2351.3709,1566.2543,2500.2245
20211029,0,11650560,663.1742,1206.8983,1246.3031,1381.8278
20211029,0,11650530,1565.2022,1912.0255,1779.2077,2170.7805
20211029,0,11620765,740.749,1003.4992,890.858,1232.2386
20211029,0,11620735,1897.8554,2890.6191,1803.8476,1709.1148
20211029,0,11620655,806.8132,1591.8429,1179.2821,1507.735
20211029,0,11620615,700.3776,1222.3892,1093.196,1558.1143
20211029,0,11590650,493.0184,896.2014,596.0397,870.942
20211029,0,11590605,1570.0516,1488.0659,2081.8328,1375.4044
20211029,0,11590520,781.2666,1136.6646,988.2658,813.5709
20211029,0,11560720,621.5347,952.8607,751.7374,1069.0206
20211029,0,11560660,268.7673,307.9339,234.6121,413.5366
20211029,0,11560585,389.2127,727.5291,456.1461,810.2275
20211029,0,11560630,534.4977,1194.9659,718.7059,998.3156
20211029,0,11560605,570.5505,895.9008,760.5691,1123.0654
20211029,0,11545680,331.5695,416.4385,444.872,503.8868
20211029,0,11545620,485.6798,800.403,482.0397,800.1902
20211029,0,11500630,762.0224,1026.5568,755.9241,1179.9841
20211029,0,11530780,1216.0279,1652.3595,1579.7944,1923.0587
20211029,0,11530760,473.2499,625.8751,447.2188,541.9213
20211029,0,11530560,649.1978,1291.4635,1064.3045,1703.1168
20211029,0,11530520,411.0394,513.7268,516.3164,673.7924
20211029,0,11500550,314.3788,484.6114,445.1606,570.6611
20211029,0,11500591,649.7038,1121.6323,824.0733,1354.2563
20211029,0,11500520,593.176,1146.2853,996.7509,1800.8637
20211029,0,11470680,567.3923,529.8789,540.2103,537.0738
20211029,0,11470570,403.7787,618.0953,499.3023,609.8478
20211029,0,11470611,406.9955,455.1829,440.2969,421.2222
20211029,0,11470600,224.4798,379.1398,209.2566,322.8252
20211029,0,11440655,1423.4628,1553.3201,2166.5532,1575.4083
20211029,0,11440700,542.9457,687.1999,738.8128,986.4527
20211029,0,11440590,509.4684,794.065,692.9781,920.0742
20211029,0,11440565,1064.4572,1426.4207,1646.4211,2100.5459
20211029,0,11410620,756.2343,772.9427,998.7714,843.4673
20211029,0,11410685,904.1823,988.4099,1279.333,1075.5295
20211029,0,11410555,898.1551,1355.0061,1662.5562,1511.7338
20211029,0,11380560,811.4462,967.8645,956.8532,1018.7513
20211029,0,11380600,662.0514,880.2813,823.0733,850.6214
20211029,0,11350612,445.3141,419.2688,550.4756,571.2878
20211029,0,11380520,891.0493,1124.2874,1046.4214,1458.5934
20211029,0,11350720,338.8628,301.8742,377.3759,425.0845
20211029,0,11350619,557.5871,458.4216,737.2437,465.139
20211029,0,11350640,918.8933,929.8557,1038.8729,873.4228
20211029,0,11350625,958.9632,869.2526,1141.7145,956.3237
20211029,0,11290810,924.8599,1145.6433,1400.4816,1074.581
20211029,0,11320522,553.1972,578.311,601.4453,675.0716
20211029,0,11320681,426.0927,453.0849,438.1904,529.9604
20211029,0,11320513,370.4463,402.2574,396.3781,408.0311
20211029,0,11320511,579.4998,726.967,829.3388,884.0651
20211029,0,11305555,652.732,876.6486,864.3988,834.2991
20211029,0,11305606,525.3357,433.0404,479.7646,552.111
20211029,0,11290620,408.1093,396.6101,522.3086,418.1276
20211029,0,11290660,906.087,739.8217,1071.6258,782.681
20211029,0,11290580,356.5457,425.0285,627.2921,461.5144
20211029,0,11290555,1076.88,1066.0287,1707.1913,1300.1817
20211029,0,11260580,502.7131,569.6406,596.614,730.082
20211029,0,11260630,491.005,768.4792,726.3805,830.1136
20211029,0,11260610,720.5523,863.9267,868.2522,1050.1914
20211029,0,11230610,625.3875,836.9454,681.6738,865.6465
20211029,0,11230710,1546.8066,1258.8995,2425.457,1200.4142
20211029,0,11230545,2030.0423,1755.841,2527.3091,1520.3133
20211029,0,11215870,773.4532,846.3044,931.7677,1098.7265
20211029,0,11215760,463.5035,642.0511,502.4994,660.8684
20211029,0,11215820,1058.869,1431.5677,1541.674,1788.2864
20211029,0,11215710,2972.4566,3370.1508,4983.0832,3501.0775
20211029,0,11200570,544.9323,560.0511,745.0816,739.8333
20211029,0,11200620,248.9009,323.9794,259.475,403.9534
20211029,0,11200645,401.8408,644.6531,575.5157,751.5973
20211029,0,11170560,494.1628,905.873,768.3187,1154.3561
20211029,0,11200520,419.9392,577.3879,592.2196,735.5205
20211029,0,11170690,364.7675,387.3692,456.9186,406.4068
20211029,0,11170555,698.8242,1032.0984,1858.8451,1512.6617
20211029,0,11170625,1394.0905,1235.5035,937.3539,1603.9313
20211029,0,11170580,255.6246,350.4136,399.1088,499.4045
20211029,0,11110560,586.4659,492.5276,542.4517,478.7621
20211029,0,11140580,646.0675,492.5173,655.5823,499.5
20211029,0,11140625,448.7416,679.0697,561.8767,654.7697
20211029,0,11140615,1156.1349,1559.6252,1293.0525,1435.878
20211029,0,11140520,183.3149,328.8939,219.9769,313.0822
20211029,0,11110700,185.2558,257.0974,309.5079,332.5971
20211029,0,11140540,252.7822,341.3474,257.5889,262.9091
20211029,0,11110530,234.06,403.9016,349.6984,392.6166
20211029,1,11110580,141.5622,244.4549,325.1333,275.4387
20211029,1,11110515,784.0312,571.0385,421.2211,490.4397
20211029,1,11110600,191.1753,124.4329,141.3739,110.8556
20211029,1,11110615,989.6358,1134.2414,1065.8723,835.5678
20211029,1,11140580,634.1866,468.2719,655.4802,474.2249
20211029,1,11140570,439.0504,420.0664,623.3935,356.656
20211029,1,11110560,559.3827,500.214,526.0126,492.5891
20211029,1,11500590,870.9439,1578.5783,1306.8532,1853.1834
20211029,1,11110650,1990.6394,1660.7115,3089.2168,1418.883
20211029,1,11110640,745.5527,814.3884,798.1444,1100.2007
20211029,1,11110630,406.338,510.7434,401.5018,399.3323
20211029,1,11110540,320.816,98.3519,102.9794,83.2569
20211029,1,11290640,1330.1365,965.9812,1522.1313,691.4038
20211029,1,11110690,181.1732,183.7084,201.869,232.4097
20211029,1,11140550,305.6769,522.005,450.6,416.2048
20211029,1,11110680,428.8563,343.5216,604.7627,403.8444
20211029,1,11140540,225.4967,322.4755,255.7387,235.5424
20211029,1,11110700,186.5874,257.0704,304.4627,320.6956
20211029,1,11140520,190.3802,311.5142,210.3675,327.9963
20211029,1,11200580,316.7187,301.2324,324.546,361.6482
20211029,1,11200570,548.5474,596.0399,729.2357,737.434
20211029,1,11140645,380.315,501.4173,473.6125,575.9714
20211029,1,11140635,311.8919,507.1669,520.567,546.3455
20211029,1,11140605,208.3235,353.9483,348.1054,407.1745
20211029,1,11140625,430.0631,695.643,573.251,644.848
20211029,1,11170560,450.892,902.2818,757.2293,1158.5686
20211029,1,11140670,315.888,550.3337,575.1814,762.0772
20211029,1,11170555,682.0773,1035.3566,1843.2287,1503.2316
20211029,1,11140665,259.7794,305.0572,315.5595,338.9464
20211029,1,11170530,322.5767,480.1487,490.086,438.061
20211029,1,11140680,143.0555,234.7859,223.0079,263.3065
20211029,1,11170520,467.8534,603.5079,451.4578,672.0585
20211029,1,11200560,616.4415,662.5359,732.4101,710.0264
20211029,1,11170650,405.6141,554.291,393.6599,526.8616
20211029,1,11170570,368.4183,507.302,544.4981,621.2662
20211029,1,11170640,150.4894,158.0498,161.0701,176.566
20211029,1,11170590,285.5686,312.7556,346.446,450.133
20211029,1,11170630,464.8578,472.7768,577.7229,626.3746
20211029,1,11170690,373.048,396.3129,463.0937,446.9381
20211029,1,11200550,2226.8536,1909.2066,2386.8915,1457.328
20211029,1,11170685,614.7378,969.0693,606.8124,985.037
20211029,1,11200540,897.9497,1090.906,1235.777,1035.2406
20211029,1,11170700,431.187,633.496,324.5018,550.1606
20211029,1,11200535,902.9419,1364.0174,1435.2483,1787.515
20211029,1,11290630,707.2355,642.5027,863.8491,754.6395
20211029,1,11200645,378.1094,641.6295,569.3037,755.514
20211029,1,11215750,668.1842,1076.3373,905.9466,1436.7468
20211029,1,11200620,260.5573,300.5706,258.9448,407.7274
20211029,1,11200615,565.7099,618.0579,578.25,766.0455
20211029,1,11200590,369.6618,390.7672,422.7849,524.0732
20211029,1,11230610,621.3005,840.3715,698.6478,902.0373
20211029,1,11200670,501.5101,867.2942,652.5977,824.7582
20211029,1,11215740,523.3219,847.9338,660.025,1091.9928
20211029,1,11200660,379.2859,626.2446,512.7052,798.9653
20211029,1,11215730,1167.073,1462.1011,1473.823,1398.4501
20211029,1,11200720,573.7292,796.0718,739.2567,780.0857
20211029,1,11215710,2969.8723,3370.2377,4995.1819,3501.0103
20211029,1,11230600,582.6704,839.1163,840.3648,982.7756
20211029,1,11215840,779.8121,942.8684,892.5056,985.0355
20211029,1,11215760,448.1208,633.8576,511.1288,673.46
20211029,1,11215830,655.2316,945.5511,740.3069,1018.6003
20211029,1,11215780,468.4386,685.0248,638.7584,917.7129
20211029,1,11215820,1075.1587,1453.3859,1556.1728,1791.9732
20211029,1,11215860,638.6749,710.4851,813.8798,950.9018
20211029,1,11230570,486.0783,513.3731,630.5712,495.5671
20211029,1,11215850,1050.5079,1653.9022,1287.7159,1908.2522
20211029,1,11230560,1378.3739,1515.411,1695.8728,1411.7971
20211029,1,11215870,705.4557,829.4145,953.0112,1104.5724
20211029,1,11230545,2050.56,1763.6182,2578.4163,1558.8438
20211029,1,11260580,495.3382,582.1091,602.7031,730.0041
20211029,1,11230730,1576.1606,1377.2309,2048.5198,1067.4673
20211029,1,11230720,1053.1016,1012.6625,2015.8443,1080.0167
20211029,1,11230660,743.4821,841.8961,859.7259,913.9456
20211029,1,11230650,753.1953,1372.34,1233.8817,1501.2517
20211029,1,11230710,1547.593,1248.7876,2440.8391,1198.372
20211029,1,11290620,438.8151,423.611,534.8658,432.8325
20211029,1,11260520,641.539,790.5771,770.4838,930.4914
20211029,1,11260575,693.6803,786.6193,712.8446,838.1603
20211029,1,11230750,568.0155,507.5575,806.7959,618.8681
