"","address","purpose1","purpose2","lon","lat"
"2632","서울특별시 서초구 방배동 827-15","제2종근린생활시설","제2종근린생활시설",126.9862353,37.4892401
"2633","서울특별시 서초구 방배동 827-16","단독주택","다가구주택",126.98608,37.4892667
"2634","서울특별시 서초구 방배동 827-17","단독주택","다가구주택",126.9857887,37.4891471
"2635","서울특별시 서초구 방배동 827-18","공동주택","다세대주택",126.985945,37.4891277
"2636","서울특별시 서초구 방배동 827-19","제1종근린생활시설","제1종근린생활시설",126.9860943,37.489047
"2637","서울특별시 서초구 방배동 828-1","제2종근린생활시설","사무소",126.9863841,37.4886819
"2638","서울특별시 서초구 방배동 828-3","제2종근린생활시설","제2종근린생활시설",126.986309,37.4885542
"2639","서울특별시 서초구 방배동 828-4","단독주택","다가구주택",126.986498,37.4886216
"2640","서울특별시 서초구 방배동 828-7","공동주택","다세대주택",126.9863392,37.4884067
"2641","서울특별시 서초구 방배동 828-9","단독주택","다가구주택",126.9861481,37.488323
"2642","서울특별시 서초구 방배동 828-11","제2종근린생활시설","사무소",126.9861482,37.4881518
"2643","서울특별시 서초구 방배동 828-12","공동주택","다세대주택",126.9862933,37.4882071
"2644","서울특별시 서초구 방배동 828-13","공동주택","다세대주택",126.9864031,37.4882811
"2645","서울특별시 서초구 방배동 828-17","단독주택","단독주택",126.986559,37.4882076
"2646","서울특별시 서초구 방배동 828-18","단독주택","다가구주택",126.9864209,37.4881361
"2647","서울특별시 서초구 방배동 828-19","단독주택","다가구주택",126.9863029,37.4880811
"2648","서울특별시 서초구 방배동 828-20","제1종근린생활시설","제1종근린생활시설",126.9861637,37.4880123
"2649","서울특별시 서초구 방배동 828-22","단독주택","다가구주택",126.9861707,37.4878267
"2650","서울특별시 서초구 방배동 828-23","공동주택","다세대주택",126.9863134,37.4878919
"2651","서울특별시 서초구 방배동 828-24","단독주택","단독주택",126.9864337,37.4879461
"2652","서울특별시 서초구 방배동 828-25","단독주택","다가구주택",126.9865427,37.4879975
"2653","서울특별시 서초구 방배동 828-26","단독주택","단독주택",126.986664,37.4880562
"2654","서울특별시 서초구 방배동 828-27","공동주택","다세대주택",126.9867584,37.4880994
"2655","서울특별시 서초구 방배동 828-28","공동주택","다세대주택",126.9868945,37.487987
"2656","서울특별시 서초구 방배동 828-29","단독주택","단독주택",126.9867877,37.4879402
"2657","서울특별시 서초구 방배동 828-30","제1종근린생활시설","소매점",126.9866831,37.4878987
"2658","서울특별시 서초구 방배동 828-31","공동주택","다세대주택",126.9865742,37.487841
"2659","서울특별시 서초구 방배동 828-32","제1종근린생활시설","소매점",126.9864347,37.487784
"2660","서울특별시 서초구 방배동 828-33","제2종근린생활시설","사무소",126.9862986,37.4877296
"2661","서울특별시 서초구 방배동 828-34","제2종근린생활시설","학원",126.9861707,37.48766
"2662","서울특별시 서초구 방배동 829-1","제2종근린생활시설","사무소",126.9865512,37.4889518
"2663","서울특별시 서초구 방배동 829-2","제1종근린생활시설","제1종근린생활시설",126.9866699,37.4889582
"2664","서울특별시 서초구 방배동 829-3","공동주택","다세대주택",126.9867224,37.4888361
"2665","서울특별시 서초구 방배동 829-4","제1종근린생활시설","제1종근린생활시설",126.986516,37.4888857
"2666","서울특별시 서초구 방배동 829-5","공동주택","다세대주택",126.9866052,37.4888072
"2667","서울특별시 서초구 방배동 829-6","공동주택","다세대주택",126.9866613,37.4886761
"2668","서울특별시 서초구 방배동 829-7","단독주택","다가구주택",126.9867838,37.4887285
"2669","서울특별시 서초구 방배동 829-8","단독주택","다가구주택",126.9868293,37.4886253
"2670","서울특별시 서초구 방배동 829-9","단독주택","다가구주택",126.9867305,37.4885713
"2671","서울특별시 서초구 방배동 829-10","단독주택","다가구주택",126.9867896,37.4884646
"2672","서울특별시 서초구 방배동 829-11","단독주택","다가구주택",126.9869302,37.4885217
"2673","서울특별시 서초구 방배동 829-12","단독주택","단독주택",126.9869813,37.4884239
"2674","서울특별시 서초구 방배동 829-13","공동주택","다세대주택",126.9868574,37.4883868
"2675","서울특별시 서초구 방배동 829-14","공동주택","다세대주택",126.9869268,37.4882702
"2676","서울특별시 서초구 방배동 829-15","공동주택","다세대주택",126.9870552,37.4883119
"2677","서울특별시 서초구 방배동 829-16","단독주택","단독주택",126.9871119,37.488216
"2678","서울특별시 서초구 방배동 829-18","단독주택","다가구주택",126.9870713,37.488039
"2679","서울특별시 서초구 방배동 829-19","공동주택","다세대주택",126.9871814,37.4880904
"2680","서울특별시 서초구 방배동 829-22","단독주택","단독주택",126.9868094,37.4890117
"2681","서울특별시 서초구 방배동 829-23","제2종근린생활시설","사무소",126.9869455,37.489066
"2682","서울특별시 서초구 방배동 829-24","공동주택","다세대주택",126.987053,37.4888894
"2683","서울특별시 서초구 방배동 829-25","공동주택","다세대주택",126.9868854,37.4889096
"2684","서울특별시 서초구 방배동 829-26","제2종근린생활시설","고시원",126.9869578,37.488821
"2685","서울특별시 서초구 방배동 829-28","단독주택","다가구주택",126.9871241,37.4887378
"2686","서울특별시 서초구 방배동 829-30","단독주택","다가구주택",126.9870864,37.4885933
"2687","서울특별시 서초구 방배동 829-31","단독주택","다가구주택",126.9872147,37.4886394
"2688","서울특별시 서초구 방배동 829-32","공동주택","다세대주택",126.9872614,37.4885308
"2689","서울특별시 서초구 방배동 829-33","단독주택","다가구주택",126.9871647,37.4884903
"2690","서울특별시 서초구 방배동 829-34","공동주택","다세대주택",126.9872227,37.4883863
"2691","서울특별시 서초구 방배동 829-35","단독주택","다가구주택",126.9873498,37.4884306
"2692","서울특별시 서초구 방배동 829-37","단독주택","다가구주택",126.9872966,37.4882662
"2693","서울특별시 서초구 방배동 829-38","제1종근린생활시설","제1종근린생활시설",126.9873593,37.4881487
"2694","서울특별시 서초구 방배동 829-39","제1종근린생활시설","소매점",126.9874852,37.4882047
"2695","서울특별시 서초구 방배동 830-1","공동주택","다세대주택",126.9871311,37.4891352
"2696","서울특별시 서초구 방배동 830-2","제2종근린생활시설","제2종근린생활시설",126.9872707,37.4891796
"2697","서울특별시 서초구 방배동 830-3","제1종근린생활시설","제1종근린생활시설",126.9874904,37.4892446
"2698","서울특별시 서초구 방배동 830-5","공동주택","다세대주택",126.9874685,37.4891038
"2699","서울특별시 서초구 방배동 830-6","공동주택","다세대주택",126.987359,37.489011
"2700","서울특별시 서초구 방배동 830-7","공동주택","다세대주택",126.9872295,37.4889702
"2701","서울특별시 서초구 방배동 830-9","제1종근린생활시설","기타제1종근생활시설",126.9876886,37.489049
"2702","서울특별시 서초구 방배동 830-10","공동주택","다세대주택",126.9877927,37.4889652
"2703","서울특별시 서초구 방배동 830-13","단독주택","다가구주택",126.9877439,37.4888089
"2704","서울특별시 서초구 방배동 830-15","단독주택","다가구주택",126.9875186,37.4888322
"2705","서울특별시 서초구 방배동 830-17","단독주택","다가구주택",126.9874396,37.4886531
"2706","서울특별시 서초구 방배동 830-18","단독주택","다가구주택",126.9875892,37.4887084
"2707","서울특별시 서초구 방배동 830-19","단독주택","다가구주택",126.987542,37.4885161
"2708","서울특별시 서초구 방배동 830-20","단독주택","다가구주택",126.9877062,37.4885824
"2709","서울특별시 서초구 방배동 830-21","단독주택","다가구주택",126.9878423,37.4886376
"2710","서울특별시 서초구 방배동 830-22","제1종근린생활시설","기타제1종근생활시설",126.9879659,37.4886981
"2711","서울특별시 서초구 방배동 830-23","공동주택","다세대주택",126.9880118,37.4885634
"2712","서울특별시 서초구 방배동 830-25","공동주택","다세대주택",126.9879094,37.4884453
"2713","서울특별시 서초구 방배동 830-26","공동주택","다세대주택",126.9877746,37.4883802
"2714","서울특별시 서초구 방배동 830-27","공동주택","다세대주택",126.9876048,37.4883914
"2715","서울특별시 서초구 방배동 830-28","공동주택","다세대주택",126.987666,37.4882964
"2716","서울특별시 서초구 방배동 831-1","제1종근린생활시설","제1종근린생활시설",126.9878297,37.4894061
"2717","서울특별시 서초구 방배동 831-2","제1종근린생활시설","제1종근린생활시설",126.9879917,37.4894687
"2718","서울특별시 서초구 방배동 831-3","제2종근린생활시설","제2종근린생활시설",126.9881103,37.4895626
"2719","서울특별시 서초구 방배동 831-4","단독주택","단독주택",126.9881806,37.4894632
"2720","서울특별시 서초구 방배동 831-5","공동주택","다세대주택",126.9882734,37.4896243
"2721","서울특별시 서초구 방배동 831-6","공동주택","아파트",126.9883549,37.4893691
"2722","서울특별시 서초구 방배동 831-9","업무시설","기타일반업무시설",126.9881659,37.489044
"2723","서울특별시 서초구 방배동 831-11","공동주택","연립주택",126.9884793,37.4892017
"2724","서울특별시 서초구 방배동 831-12","종교시설","교회",126.9884182,37.4889507
"2725","서울특별시 서초구 방배동 831-12","교육연구시설","유치원",126.9884182,37.4889507
"2726","서울특별시 서초구 방배동 831-14","제2종근린생활시설","사무소",126.9882121,37.4888877
"2727","서울특별시 서초구 방배동 831-15","공동주택","다세대주택",126.9883364,37.4887274
"2728","서울특별시 서초구 방배동 831-16","제2종근린생활시설","사무소",126.9884128,37.4885974
"2729","서울특별시 서초구 방배동 831-17","제1종근린생활시설","제1종근린생활시설",126.9885994,37.4886792
"2730","서울특별시 서초구 방배동 831-18","단독주택","다가구주택",126.9887365,37.488739
"2731","서울특별시 서초구 방배동 831-19","공동주택","다세대주택",126.9888514,37.4887751
"2732","서울특별시 서초구 방배동 831-21","공동주택","다세대주택",126.9883356,37.4895375
"2733","서울특별시 서초구 방배동 832-9","공동주택","다세대주택",126.9887554,37.4892689
"2734","서울특별시 서초구 방배동 836-1","공동주택","아파트",126.9910968,37.4906495
"2735","서울특별시 서초구 방배동 836-3","제2종근린생활시설","기타제1종근생활시설",126.9914744,37.4906564
"2736","서울특별시 서초구 방배동 836-4","공동주택","아파트",126.991389,37.4901114
"2737","서울특별시 서초구 방배동 836-5","제1종근린생활시설","기타제1종근생활시설",126.9916709,37.490249
"2738","서울특별시 서초구 방배동 836-7","제1종근린생활시설","제1종근린생활시설",126.9914604,37.4898417
"2739","서울특별시 서초구 방배동 836-8","제2종근린생활시설","사무소",126.9916153,37.4899295
"2740","서울특별시 서초구 방배동 836-10","제1종근린생활시설","소매점",126.9918639,37.4900281
"2741","서울특별시 서초구 방배동 837-1","제1종근린생활시설","제1종근린생활시설",126.9918667,37.4909976
"2742","서울특별시 서초구 방배동 837-3","제1종근린생활시설","제1종근린생활시설",126.9920892,37.4911824
"2743","서울특별시 서초구 방배동 837-4","제1종근린생활시설","소매점",126.9921759,37.4910435
"2744","서울특별시 서초구 방배동 837-6","제1종근린생활시설","소매점",126.9922499,37.4909252
"2745","서울특별시 서초구 방배동 837-7","공동주택","연립주택",126.9923428,37.4908287
"2746","서울특별시 서초구 방배동 837-8","공동주택","다세대주택",126.9924261,37.4906888
"2747","서울특별시 서초구 방배동 837-9","제2종근린생활시설","기타제2종근생활시설",126.9924955,37.4905705
"2748","서울특별시 서초구 방배동 837-10","단독주택","다가구주택",126.9925994,37.4904966
"2749","서울특별시 서초구 방배동 837-12","제2종근린생활시설","사무소",126.9926527,37.4903186
"2750","서울특별시 서초구 방배동 837-13","의료시설","한방병원",126.9923783,37.4902073
"2751","서울특별시 서초구 방배동 837-14","제2종근린생활시설","사무소",126.9922471,37.4903755
"2752","서울특별시 서초구 방배동 837-15","업무시설","사무소",126.9921623,37.4906262
"2753","서울특별시 서초구 방배동 838-1","공동주택","아파트",126.9927524,37.4913989
"2754","서울특별시 서초구 방배동 838-14","공동주택","아파트",126.992921,37.4911346
"2755","서울특별시 서초구 방배동 838-27","공동주택","다세대주택",126.9932375,37.4916499
"2756","서울특별시 서초구 방배동 838-31","공동주택","다세대주택",126.9936032,37.4913638
"2757","서울특별시 서초구 방배동 838-32","공동주택","다세대주택",126.9935069,37.4915477
"2758","서울특별시 서초구 방배동 838-33","단독주택","단독주택",126.9933918,37.4916981
"2759","서울특별시 서초구 방배동 839-1","공동주택","다세대주택",126.992734,37.4907437
"2760","서울특별시 서초구 방배동 839-3","제2종근린생활시설","사무소",126.9929203,37.4904281
"2761","서울특별시 서초구 방배동 839-4","단독주택","단독주택",126.9930734,37.4904817
"2762","서울특별시 서초구 방배동 839-5","공동주택","다세대주택",126.9929879,37.4906188
"2763","서울특별시 서초구 방배동 839-6","공동주택","다세대주택",126.9929175,37.4907272
"2764","서울특별시 서초구 방배동 839-7","공동주택","다세대주택",126.9928312,37.4908319
"2765","서울특별시 서초구 방배동 839-9","공동주택","다세대주택",126.993019,37.4909119
"2766","서울특별시 서초구 방배동 839-10","단독주택","단독주택",126.9930828,37.4907962
"2767","서울특별시 서초구 방배동 839-11","공동주택","다세대주택",126.9931531,37.4906914
"2768","서울특별시 서초구 방배동 839-12","제2종근린생활시설","제2종근린생활시설",126.9932343,37.4905443
"2769","서울특별시 서초구 방배동 839-13","제2종근린생활시설","사무소",126.993358,37.4905967
"2770","서울특별시 서초구 방배동 839-14","단독주택","다가구주택",126.9932712,37.490742
"2771","서울특별시 서초구 방배동 839-15","단독주택","단독주택",126.9932043,37.4908405
"2772","서울특별시 서초구 방배동 839-16","단독주택","다가구주택",126.9931235,37.4909597
"2773","서울특별시 서초구 방배동 839-18","공동주택","다세대주택",126.9933724,37.4910348
"2774","서울특별시 서초구 방배동 839-19","단독주택","단독주택",126.9933649,37.4909194
"2775","서울특별시 서초구 방배동 839-20","공동주택","다세대주택",126.993433,37.4908199
"2776","서울특별시 서초구 방배동 839-21","단독주택","단독주택",126.9935187,37.490672
"2777","서울특별시 서초구 방배동 839-22","제2종근린생활시설","사무소",126.9936218,37.4907396
"2778","서울특별시 서초구 방배동 839-23","공동주택","다세대주택",126.9935574,37.4908147
"2779","서울특별시 서초구 방배동 839-24","공동주택","다세대주택",126.9934867,37.4909502
"2780","서울특별시 서초구 방배동 839-27","단독주택","단독주택",126.9937927,37.4908131
"2781","서울특별시 서초구 방배동 839-28","공동주택","다세대주택",126.993721,37.4909269
"2782","서울특별시 서초구 방배동 839-29","단독주택","단독주택",126.9936542,37.4910219
"2783","서울특별시 서초구 방배동 839-30","공동주택","다세대주택",126.9935917,37.4911277
"2784","서울특별시 서초구 방배동 839-31","공동주택","다세대주택",126.9937267,37.4911784
"2785","서울특별시 서초구 방배동 839-32","공동주택","다세대주택",126.9937678,37.4910643
"2786","서울특별시 서초구 방배동 839-34","단독주택","단독주택",126.9939186,37.4908637
"2787","서울특별시 서초구 방배동 840-1","공동주택","아파트",126.994092,37.4910932
"2788","서울특별시 서초구 방배동 840-2","공동주택","연립주택",126.9942984,37.4913851
"2789","서울특별시 서초구 방배동 840-4","공동주택","아파트",126.9946369,37.4915249
"2790","서울특별시 서초구 방배동 840-8","공동주택","다세대주택",126.9949218,37.4916967
"2791","서울특별시 서초구 방배동 840-9","공동주택","연립주택",126.995017,37.4915173
"2792","서울특별시 서초구 방배동 840-10","공동주택","아파트",126.995112,37.4913415
"2793","서울특별시 서초구 방배동 840-11","교육연구시설","학원",126.9948695,37.4912998
"2794","서울특별시 서초구 방배동 840-12","공동주택","아파트",126.9945287,37.4911591
"2795","서울특별시 서초구 방배동 841-1","단독주택","단독주택",126.9936143,37.4918009
"2796","서울특별시 서초구 방배동 841-2","공동주택","아파트",126.9937884,37.4915528
"2797","서울특별시 서초구 방배동 841-3","단독주택","단독주택",126.9938365,37.4917614
"2798","서울특별시 서초구 방배동 841-4","공동주택","아파트",126.9942,37.4919771
"2799","서울특별시 서초구 방배동 841-7","공동주택","다세대주택",126.994478,37.4921561
"2800","서울특별시 서초구 방배동 841-7","공동주택","다세대주택",126.994478,37.4921561
"2801","서울특별시 서초구 방배동 841-8","공동주택","다세대주택",126.9946178,37.4921942
"2802","서울특별시 서초구 방배동 841-9","공동주택","다세대주택",126.9947332,37.4920195
"2803","서울특별시 서초구 방배동 841-11","공동주택","연립주택",126.9947865,37.4918352
"2804","서울특별시 서초구 방배동 841-12","공동주택","아파트",126.9944372,37.4917404
"2805","서울특별시 서초구 방배동 841-14","단독주택","단독주택",126.9941312,37.4917116
"2806","서울특별시 서초구 방배동 841-15","공동주택","연립주택",126.9940156,37.4915593
"2807","서울특별시 서초구 방배동 843-1","공동주택","아파트",126.9950241,37.4922517
"2808","서울특별시 서초구 방배동 843-3","공동주택","아파트",126.9955367,37.4923129
"2809","서울특별시 서초구 방배동 843-6","공동주택","아파트",126.9959351,37.4923694
"2810","서울특별시 서초구 방배동 843-10","공동주택","아파트",126.996396,37.492149
"2811","서울특별시 서초구 방배동 843-11","공동주택","아파트",126.9961398,37.4921153
"2812","서울특별시 서초구 방배동 843-13","공동주택","아파트",126.9958474,37.4920749
"2813","서울특별시 서초구 방배동 843-14","공동주택","연립주택",126.9955838,37.4920853
"2814","서울특별시 서초구 방배동 843-15","공동주택","아파트",126.9952311,37.4919949
"2815","서울특별시 서초구 방배동 844-21","공동주택","다세대주택",126.996493,37.4919173
"2816","서울특별시 서초구 방배동 844-22","공동주택","다세대주택",126.9965211,37.491759
"2817","서울특별시 서초구 방배동 844-25","단독주택","단독주택",126.9965465,37.4916321
"2818","서울특별시 서초구 방배동 844-27","공동주택","아파트",126.9959275,37.491671
"2819","서울특별시 서초구 방배동 845-1","공동주택","아파트",126.9968571,37.4925115
"2820","서울특별시 서초구 방배동 845-4","공동주택","연립주택",126.9973052,37.4925703
"2821","서울특별시 서초구 방배동 845-5","공동주택","아파트",126.9975359,37.492574
"2822","서울특별시 서초구 방배동 845-6","공동주택","아파트",126.9977788,37.4925022
"2823","서울특별시 서초구 방배동 845-9","공동주택","연립주택",126.9974806,37.4923132
"2824","서울특별시 서초구 방배동 845-14","공동주택","아파트",126.9969196,37.4922318
"2825","서울특별시 서초구 방배동 846-1","공동주택","아파트",126.9969297,37.4919012
"2826","서울특별시 서초구 방배동 846-2","공동주택","연립주택",126.9967965,37.4916271
"2827","서울특별시 서초구 방배동 846-3","제1종근린생활시설","소매점",126.9969872,37.4916575
"2828","서울특별시 서초구 방배동 846-4","공동주택","아파트",126.9971667,37.4916807
"2829","서울특별시 서초구 방배동 846-5","공동주택","아파트",126.9975655,37.4920481
"2830","서울특별시 서초구 방배동 846-7","공동주택","아파트",126.9975263,37.4917693
"2831","서울특별시 서초구 방배동 847-25","공동주택","아파트",126.9964415,37.4912835
"2832","서울특별시 서초구 방배동 847-34","공동주택","아파트",126.9969753,37.491024
"2833","서울특별시 서초구 방배동 848-1","공동주택","아파트",126.995758,37.4911515
"2834","서울특별시 서초구 방배동 848-11","제2종근린생활시설","사무소",126.9961723,37.4907856
"2835","서울특별시 서초구 방배동 848-12","공동주택","다세대주택",126.9959227,37.4906744
"2836","서울특별시 서초구 방배동 848-12","공동주택","다세대주택",126.9959227,37.4906744
"2837","서울특별시 서초구 방배동 848-13","공동주택","연립주택",126.9960599,37.4904756
"2838","서울특별시 서초구 방배동 848-15","공동주택","다세대주택",126.9962424,37.4906114
"2839","서울특별시 서초구 방배동 848-16","공동주택","다세대주택",126.9963844,37.4906477
"2840","서울특별시 서초구 방배동 848-17","단독주택","다가구주택",126.9964776,37.490444
"2841","서울특별시 서초구 방배동 848-18","단독주택","단독주택",126.9962849,37.4903991
"2842","서울특별시 서초구 방배동 849-1","공동주택","다세대주택",126.994588,37.4906162
"2843","서울특별시 서초구 방배동 849-2","공동주택","아파트",126.9945914,37.4908668
"2844","서울특별시 서초구 방배동 849-7","단독주택","다가구주택",126.9948137,37.4907362
"2845","서울특별시 서초구 방배동 849-12","제1종근린생활시설","제1종근린생활시설",126.994861,37.4910033
"2846","서울특별시 서초구 방배동 849-13","단독주택","단독주택",126.9949426,37.4909022
"2847","서울특별시 서초구 방배동 849-14","단독주택","단독주택",126.99502,37.4907803
"2848","서울특별시 서초구 방배동 849-15","단독주택","단독주택",126.9950975,37.490653
"2849","서울특별시 서초구 방배동 849-16","공동주택","다세대주택",126.9949945,37.4910801
"2850","서울특별시 서초구 방배동 849-17","단독주택","다가구주택",126.9950871,37.4909223
"2851","서울특별시 서초구 방배동 849-18","단독주택","단독주택",126.9951463,37.4908129
"2852","서울특별시 서초구 방배동 849-19","단독주택","다가구주택",126.9952291,37.4907073
"2853","서울특별시 서초구 방배동 849-21","단독주택","다가구주택",126.9951553,37.4911518
"2854","서울특별시 서초구 방배동 849-22","단독주택","단독주택",126.9952454,37.4910129
"2855","서울특별시 서초구 방배동 849-24","공동주택","아파트",126.9954612,37.4907687
"2856","서울특별시 서초구 방배동 849-26","공동주택","다세대주택",126.9954373,37.4909469
"2857","서울특별시 서초구 방배동 849-27","단독주택","다가구주택",126.995366,37.49104
"2858","서울특별시 서초구 방배동 849-28","공동주택","다세대주택",126.9952863,37.4911646
"2859","서울특별시 서초구 방배동 849-30","공동주택","아파트",126.9947589,37.4901807
"2860","서울특별시 서초구 방배동 849-30","공동주택","아파트",126.9947589,37.4901807
"2861","서울특별시 서초구 방배동 849-30","공동주택","아파트",126.9947589,37.4901807
"2862","서울특별시 서초구 방배동 849-30","공동주택","아파트",126.9947589,37.4901807
"2863","서울특별시 서초구 방배동 849-30","공동주택","아파트",126.9947589,37.4901807
"2864","서울특별시 서초구 방배동 850-1","제2종근린생활시설","제2종근린생활시설",126.9930699,37.4902357
"2865","서울특별시 서초구 방배동 850-2","제2종근린생활시설","사무소",126.9932846,37.4903366
"2866","서울특별시 서초구 방배동 850-3","제1종근린생활시설","제1종근린생활시설",126.993411,37.4904359
"2867","서울특별시 서초구 방배동 850-5","단독주택","다가구주택",126.9935267,37.4902441
"2868","서울특별시 서초구 방배동 850-6","단독주택","다가구주택",126.9933805,37.4901834
"2869","서울특별시 서초구 방배동 850-7","공동주택","다세대주택",126.993237,37.4901704
"2870","서울특별시 서초구 방배동 850-8","제1종근린생활시설","제1종근린생활시설",126.9931202,37.4901118
"2871","서울특별시 서초구 방배동 850-9","제2종근린생활시설","사무소",126.9931964,37.4899935
"2872","서울특별시 서초구 방배동 850-10","단독주택","단독주택",126.9933189,37.490054
"2873","서울특별시 서초구 방배동 850-11","단독주택","다가구주택",126.9935206,37.4901026
"2874","서울특별시 서초구 방배동 850-20","공동주택","연립주택",126.9935897,37.4898436
"2875","서울특별시 서초구 방배동 850-20","공동주택","연립주택",126.9935897,37.4898436
"2876","서울특별시 서초구 방배동 850-24","단독주택","다가구주택",126.9934139,37.4896295
"2877","서울특별시 서초구 방배동 850-25","공동주택","다세대주택",126.9934796,37.48954
"2878","서울특별시 서초구 방배동 850-26","단독주택","단독주택",126.9937339,37.4896349
"2879","서울특별시 서초구 방배동 850-27","제2종근린생활시설","사무소",126.993889,37.4897002
"2880","서울특별시 서초구 방배동 850-29","단독주택","다가구주택",126.9939675,37.489582
"2881","서울특별시 서초구 방배동 850-30","단독주택","단독주택",126.9937965,37.4895165
"2882","서울특별시 서초구 방배동 850-31","제2종근린생활시설","사무소",126.9940519,37.4894421
"2883","서울특별시 서초구 방배동 850-32","제1종근린생활시설","소매점",126.9938955,37.4893876
"2884","서울특별시 서초구 방배동 850-33","제1종근린생활시설","소매점",126.993765,37.4893351
"2885","서울특별시 서초구 방배동 850-34","제2종근린생활시설","사무소",126.9936414,37.4892791
"2886","서울특별시 서초구 방배동 851-2","제2종근린생활시설","일반음식점",126.9926558,37.4900006
"2887","서울특별시 서초구 방배동 851-3","제2종근린생활시설","기타제2종근생활시설",126.992666,37.4897475
"2888","서울특별시 서초구 방배동 851-4","제2종근린생활시설","기타종교집회장",126.9928287,37.4895029
"2889","서울특별시 서초구 방배동 851-6","제2종근린생활시설","사무소",126.9930529,37.4891462
"2890","서울특별시 서초구 방배동 851-6","단독주택","단독주택",126.9930529,37.4891462
"2891","서울특별시 서초구 방배동 851-9","제1종근린생활시설","소매점",126.9934482,37.4891775
"2892","서울특별시 서초구 방배동 851-10","제2종근린생활시설","제2종근린생활시설",126.9933651,37.4893083
"2893","서울특별시 서초구 방배동 851-11","제2종근린생활시설","일반음식점",126.9933119,37.4893971
"2894","서울특별시 서초구 방배동 851-12","단독주택","다가구주택",126.9932111,37.4894899
"2895","서울특별시 서초구 방배동 851-13","공동주택","다세대주택",126.9931142,37.4895459
"2896","서울특별시 서초구 방배동 851-15","단독주택","단독주택",126.9930066,37.4897342
"2897","서울특별시 서초구 방배동 851-17","제2종근린생활시설","사무소",126.9928712,37.4899601
"2898","서울특별시 서초구 방배동 851-18","제2종근린생활시설","사무소",126.992805,37.4901785
"2899","서울특별시 서초구 방배동 852-1","제1종근린생활시설","제1종근린생활시설",126.991599,37.4896257
"2900","서울특별시 서초구 방배동 852-15","제1종근린생활시설","소매점",126.9922517,37.4886834
"2901","서울특별시 서초구 방배동 852-16","제1종근린생활시설","소매점",126.9925406,37.4888111
"2902","서울특별시 서초구 방배동 852-19","업무시설","업무시설",126.9922963,37.4890694
"2903","서울특별시 서초구 방배동 852-20","의료시설","기타의료시설",126.992214,37.4892201
"2904","서울특별시 서초구 방배동 852-21","제2종근린생활시설","의약품도매점",126.9922049,37.4893912
"2905","서울특별시 서초구 방배동 852-22","업무시설","기타일반업무시설",126.9919158,37.4895338
"2906","서울특별시 서초구 방배동 852-24","업무시설","사무소",126.9919631,37.4897982
"2907","서울특별시 서초구 방배동 853-1","제1종근린생활시설","제1종근린생활시설",126.9909861,37.4894646
"2908","서울특별시 서초구 방배동 853-2","제2종근린생활시설","일반음식점",126.9910762,37.4893185
"2909","서울특별시 서초구 방배동 853-4","업무시설","기타공공업무시설",126.9913453,37.489574
"2910","서울특별시 서초구 방배동 853-10","단독주택","다가구주택",126.9917004,37.4890643
"2911","서울특별시 서초구 방배동 853-11","단독주택","다가구주택",126.9915625,37.488983
"2912","서울특별시 서초구 방배동 853-12","공동주택","다세대주택",126.9914339,37.4889548
"2913","서울특별시 서초구 방배동 853-13","단독주택","단독주택",126.9912989,37.4889014
"2914","서울특별시 서초구 방배동 853-15","단독주택","다가구주택",126.991399,37.4887752
"2915","서울특별시 서초구 방배동 853-16","공동주택","다세대주택",126.9915162,37.4888087
"2916","서울특별시 서초구 방배동 853-17","공동주택","다세대주택",126.9916546,37.4888585
"2917","서울특별시 서초구 방배동 853-18","단독주택","다가구주택",126.9918076,37.488913
"2918","서울특별시 서초구 방배동 853-19","공동주택","아파트",126.9919003,37.4886642
"2919","서울특별시 서초구 방배동 853-21","단독주택","다가구주택",126.9914586,37.4886325
"2920","서울특별시 서초구 방배동 853-22","제2종근린생활시설","사무소",126.9915639,37.4884577
"2921","서울특별시 서초구 방배동 853-23","제2종근린생활시설","기타사무소",126.9916907,37.488529
"2922","서울특별시 서초구 방배동 853-25","공동주택","다세대주택",126.99155,37.4889009
"2923","서울특별시 서초구 방배동 854-1","제2종근린생활시설","독서실",126.9903611,37.4891818
"2924","서울특별시 서초구 방배동 854-2","단독주택","단독주택",126.9905131,37.4892362
"2925","서울특별시 서초구 방배동 854-3","단독주택","다가구주택",126.9904799,37.4890927
"2926","서울특별시 서초구 방배동 854-4","공동주택","다세대주택",126.9904887,37.4889468
"2927","서울특별시 서초구 방배동 854-5","제2종근린생활시설","사무소",126.9906317,37.4889948
"2928","서울특별시 서초구 방배동 854-6","공동주택","연립주택",126.9906623,37.4888158
"2929","서울특별시 서초구 방배동 854-7","단독주택","단독주택",126.9906799,37.4886898
"2930","서울특별시 서초구 방배동 854-8","단독주택","다가구주택",126.9908243,37.4887145
"2931","서울특별시 서초구 방배동 854-9","단독주택","단독주택",126.9907618,37.4885707
"2932","서울특별시 서초구 방배동 854-10","단독주택","단독주택",126.9908922,37.4886267
"2933","서울특별시 서초구 방배동 854-11","단독주택","다가구주택",126.9908955,37.4884655
"2934","서울특별시 서초구 방배동 854-12","단독주택","다가구주택",126.990915,37.4883593
"2935","서울특별시 서초구 방배동 854-13","단독주택","단독주택",126.9910524,37.4884001
"2936","서울특별시 서초구 방배동 854-14","공동주택","다세대주택",126.990994,37.4881996
